,News Org,Text,Date,Compound,Positive,Neutral,Negative,Tweets Ago
258,CNN,"To celebrate #IWD2018, @CNN asked women around the world, ""What single thing would you change to improve gender equ… https://t.co/aPUTYl3OAf",Thu Mar 08 17:17:13 +0000 2018,0.765,0.268,0.732,0.0,59
259,CNN,"Trump on outgoing chief economic adviser Gary Cohn: “He’s been terrific. He may be a globalist, but I still like hi… https://t.co/jTAhyf8gU3",Thu Mar 08 17:05:47 +0000 2018,0.7096,0.289,0.711,0.0,60
260,CNN,"With America facing a massive nursing shortage, some hospitals are offering five-figure signing bonuses, free housi… https://t.co/qx9N6r3ugj",Thu Mar 08 16:50:01 +0000 2018,0.7096,0.315,0.594,0.091,61
261,CNN,The US ambassador to Mexico was not invited to a meeting between senior White House adviser Jared Kushner and Mexic… https://t.co/r063UG1OyV,Thu Mar 08 16:35:00 +0000 2018,0.0,0.0,1.0,0.0,62
262,CNN,One person has been taken into police custody in connection with a shooting that killed one student and injured ano… https://t.co/2ZMe9iO27I,Thu Mar 08 16:20:08 +0000 2018,-0.802,0.0,0.714,0.286,63
263,CNN,The long history of blaming video games for mass violence https://t.co/LHKHJUgqRx https://t.co/kWT3kF1vby,Thu Mar 08 16:10:11 +0000 2018,-0.8074,0.0,0.578,0.422,64
264,CNN,Meghan Markle has been baptized into the Church of England https://t.co/0HcgXUmkzm https://t.co/qoCSXwu3EZ,Thu Mar 08 15:59:06 +0000 2018,0.0,0.0,1.0,0.0,65
265,CNN,Why companies are embracing #InternationalWomensDay https://t.co/WuS6CWYUM5 https://t.co/grZlom9kVF,Thu Mar 08 15:42:36 +0000 2018,0.0,0.0,1.0,0.0,66
266,CNN,NASA spacecraft Juno has collected new data on its mission to Jupiter revealing some of the swirling inner mysterie… https://t.co/kM6mhbbBrv,Thu Mar 08 15:29:32 +0000 2018,0.0,0.0,1.0,0.0,67
267,CNN,"""Somebody needs to stand up"" to California on immigration, Attorney General Jeff Sessions says… https://t.co/IN63gV1NOo",Thu Mar 08 15:05:55 +0000 2018,0.0,0.0,1.0,0.0,68
268,CNN,"RT @CNNweather: As people recover from back to back nor'easters, some forecast models hint at another storm early next week. 

Keep up-to-d…",Thu Mar 08 14:57:50 +0000 2018,0.0,0.0,1.0,0.0,69
269,CNN,Hundreds of doctors in Quebec are protesting. They say they make too much. https://t.co/w2GHFWjU4m https://t.co/bN4Ea3Pvds,Thu Mar 08 14:51:24 +0000 2018,-0.4215,0.0,0.833,0.167,70
270,CNN,"""This is so manipulative."" That's how an anchor at a local TV station owned by Sinclair described the company's lat… https://t.co/d888lpEz8q",Thu Mar 08 14:40:11 +0000 2018,0.0,0.0,1.0,0.0,71
271,CNN,McDonald's is celebrating #InternationalWomensDay by flipping its golden arches https://t.co/biYp1ZduyT https://t.co/oUoEjcizNf,Thu Mar 08 14:24:59 +0000 2018,0.5719,0.27,0.73,0.0,72
272,CNN,The Florida gun bill spurred by the Parkland school massacre is just one signature away from becoming law. Here's w… https://t.co/A99vriRtoM,Thu Mar 08 14:09:43 +0000 2018,-0.34,0.0,0.893,0.107,73
273,CNN,President Trump is upset with White House press secretary Sarah Sanders over her responses Wednesday regarding his… https://t.co/SPSg0Bhy30,Thu Mar 08 13:54:03 +0000 2018,-0.3818,0.0,0.867,0.133,74
274,CNN,"The cast of ""Modern Family"" voices support for ""common-sense gun laws"" putting support behind the students of Parkl… https://t.co/irGz3U8pVj",Thu Mar 08 13:39:07 +0000 2018,0.4588,0.227,0.672,0.101,75
275,CNN,A White House taken by storm(y) | Analysis by @StCollinson https://t.co/LwbPnJtJuX https://t.co/JmvyB9DlGq,Thu Mar 08 13:15:09 +0000 2018,0.0,0.0,1.0,0.0,76
276,CNN,"Fred Guttenberg, whose daughter died in the Florida school shooting, rips new NRA ad: ""If this was put out by a ter… https://t.co/mYfIHC8pOw",Thu Mar 08 13:07:38 +0000 2018,-0.5574,0.0,0.854,0.146,77
277,CNN,"The controversial statue that critics have deemed as ""San Francisco's monument to white supremacy"" is coming off it… https://t.co/yKIpBEV3ja",Thu Mar 08 12:50:05 +0000 2018,-0.4215,0.057,0.755,0.189,78
278,CNN,'I never told anyone': 5 women's stories of sexual abuse at the Hajj #AsEquals https://t.co/29od5ZBFRv https://t.co/KvJSZCbKyg,Thu Mar 08 12:40:11 +0000 2018,-0.6369,0.0,0.769,0.231,79
279,CNN,"Tybre Faw traveled 7 hours to see his hero, Dem. Rep. John Lewis, who was in Selma, Alabama, to commemorate the 196… https://t.co/IItXisEVsJ",Thu Mar 08 12:32:00 +0000 2018,0.5574,0.146,0.854,0.0,80
280,CNN,Some Democratic lawmakers fear arming school staff could harm black and Hispanic students https://t.co/5lbWNzwxQU https://t.co/Tr0YskSZBC,Thu Mar 08 12:30:07 +0000 2018,-0.7717,0.0,0.66,0.34,81
281,CNN,NASA spacecraft Juno has collected new data on its mission to Jupiter revealing some of the swirling inner mysterie… https://t.co/EIUrtm3rwp,Thu Mar 08 12:21:26 +0000 2018,0.0,0.0,1.0,0.0,82
282,CNN,"""This is so manipulative."" That's how an anchor at a local TV station owned by Sinclair described the company's lat… https://t.co/QaYLYApLVi",Thu Mar 08 12:10:11 +0000 2018,0.0,0.0,1.0,0.0,83
283,CNN,"5 things for Thursday:

- The White House
- Russia investigation
- Florida school shooting
- UK and Russia
- Aung S… https://t.co/fe9IBVt8YY",Thu Mar 08 12:00:21 +0000 2018,0.0,0.0,1.0,0.0,84
284,CNN,Former Trump campaign manager Corey Lewandowski is scheduled to be interviewed by the House Intelligence Committee… https://t.co/Ig19ZKtopE,Thu Mar 08 11:55:05 +0000 2018,0.4767,0.162,0.838,0.0,85
285,CNN,Why are (some) Democrats signing on to the Republican bank bill? | Analysis by @GregJKrieg https://t.co/bc6G38s4id https://t.co/GXV9znEwuY,Thu Mar 08 11:48:03 +0000 2018,0.0,0.0,1.0,0.0,86
286,CNN,What will it take for women to live #AsEquals with men? No country has achieved total gender parity yet - #AsEquals… https://t.co/TCGXrQgcR9,Thu Mar 08 11:43:38 +0000 2018,-0.296,0.0,0.901,0.099,87
287,CNN,"President Trump says his promised tariffs on steel and aluminum imports -- 25% on steel, 10% on aluminum -- would b… https://t.co/dwOqrHSA9t",Thu Mar 08 11:40:10 +0000 2018,0.3612,0.106,0.894,0.0,88
288,CNN,"President Trump asked his former chief of staff Reince Priebus if special counsel investigators had been ""nice"" dur… https://t.co/YSupdUTrNx",Thu Mar 08 11:35:01 +0000 2018,0.4019,0.13,0.87,0.0,89
289,CNN,We spoke to nine women who said they found their illegal abortions via Facebook. None believed the procedure was sa… https://t.co/2Yv14LJ7K3,Thu Mar 08 11:14:34 +0000 2018,-0.5574,0.0,0.847,0.153,90
290,CNN,Meghan Markle has been baptized into the Church of England https://t.co/MIzXBXNMmA https://t.co/8C42ORsRVq,Thu Mar 08 10:49:52 +0000 2018,0.0,0.0,1.0,0.0,91
291,CNN,"When Brisa de Angulo reported being raped by a family member at the age of 15, she faced intimidation and blame fro… https://t.co/mM8iGnHwVy",Thu Mar 08 10:43:59 +0000 2018,-0.8689,0.0,0.66,0.34,92
292,CNN,"In Malawi, girls as young as 10 are expected to go to ""chinamwali"" -- a camp where they are taught how to sexually… https://t.co/Ofvb97oTQe",Thu Mar 08 10:33:11 +0000 2018,0.0,0.0,1.0,0.0,93
293,CNN,The Taliban banned these women from being journalists. Now they run an all-female TV station:… https://t.co/AAyw5jbWf9,Thu Mar 08 10:29:00 +0000 2018,-0.4588,0.0,0.833,0.167,94
294,CNN,She was told not to play the drums because she's a woman - now @kasingoma is in demand as a percussionist around th… https://t.co/tKCXoEBUZm,Thu Mar 08 10:15:44 +0000 2018,-0.3687,0.0,0.843,0.157,95
295,CNN,"On #InternationalWomensDay, CNN wants to know what living #AsEquals means to you. Tell us by filling out this form:… https://t.co/EbGAjhIJUB",Thu Mar 08 10:01:35 +0000 2018,0.0,0.0,1.0,0.0,96
296,CNN,Uber says it has started using self-driving trucks to haul freight in Arizona https://t.co/0POYBWXS5u https://t.co/2WyCPG2EDW,Thu Mar 08 09:01:07 +0000 2018,0.0,0.0,1.0,0.0,97
297,CNN,"The history of the ""ideal"" of female beauty and where that has left us https://t.co/PDiMEDwoq0… https://t.co/UV7J4GlAEd",Thu Mar 08 08:44:04 +0000 2018,0.5859,0.202,0.798,0.0,98
298,CNN,The risk lurking in the US mortgage market https://t.co/PS9Qy9axGs https://t.co/u37unc7jWN,Thu Mar 08 08:33:13 +0000 2018,-0.3818,0.0,0.69,0.31,99
299,CNN,"These high-performance cars, which are priced in the millions, can't be legally driven on public roads… https://t.co/G1b2XXtfXw",Thu Mar 08 08:31:04 +0000 2018,-0.0762,0.0,0.925,0.075,100
300,Fox News,".@SecretaryRoss on @realDonaldTrump keeping his campaign promises: ""Anybody who doubts the president's sense of con… https://t.co/zm2zUBIDSC",Thu Mar 08 22:02:00 +0000 2018,0.1027,0.138,0.745,0.117,1
301,Fox News,"Lt. Gen. Jerry Boykin on North Korea: ""I do not believe that Kim is gonna give up his nuclear weapons. He and his f… https://t.co/ebV97szyhN",Thu Mar 08 22:00:01 +0000 2018,-0.4404,0.0,0.892,0.108,2
302,Fox News,"RT @FOXTV: An explosive television event, “O.J. Simpson: The Lost Confession?” airs Sunday, March 11 at 8/7c on #Fox. https://t.co/wxDffDZU…",Thu Mar 08 21:55:06 +0000 2018,-0.3182,0.0,0.892,0.108,3
303,Fox News,".@SecretaryRoss on steel, aluminum tariffs: ""It's just the start of unleashing American industry from the unfair tr… https://t.co/E9CZbuyEuT",Thu Mar 08 21:51:45 +0000 2018,-0.4767,0.0,0.846,0.154,4
304,Fox News,"Moments ago, President @realDonaldTrump signed an order that imposed tariffs on steel and aluminum imports from all… https://t.co/K7suxdQG21",Thu Mar 08 21:48:39 +0000 2018,-0.0772,0.0,0.929,0.071,5
305,Fox News,"""I love my son more than anything in this world...but at the end of the day, I'm responsible for his choices in lif… https://t.co/98ArYafPFM",Thu Mar 08 21:40:00 +0000 2018,0.7579,0.228,0.772,0.0,6
306,Fox News,Man arrested for calling 911 four times to complain about clam chowder https://t.co/SdzeLwYAXO,Thu Mar 08 21:35:00 +0000 2018,-0.6808,0.0,0.663,0.337,7
307,Fox News,OPINION: Our obsession with high scores is killing us -- Not everything that can be counted counts https://t.co/gn2TYS8MzX,Thu Mar 08 21:30:00 +0000 2018,-0.7783,0.0,0.702,0.298,8
308,Fox News,"Trump signs order imposing tariffs on all imports of steel, aluminum; exempts Mexico, Canada for now - via… https://t.co/emcNvii3K4",Thu Mar 08 21:29:29 +0000 2018,-0.1027,0.0,0.924,0.076,9
309,Fox News,Wild @goodyear tires grow and breathe https://t.co/eCRV1X6rH8,Thu Mar 08 21:25:00 +0000 2018,0.0,0.0,1.0,0.0,10
310,Fox News,North Korea and Kim Jong Un: Meet the known key players in the regime https://t.co/3DgW5EDL13,Thu Mar 08 21:20:00 +0000 2018,0.0,0.0,1.0,0.0,11
311,Fox News,BREAKING: @POTUS signs order that imposes tariffs on steel and aluminum imports from all foreign countries.… https://t.co/FH6PUQCypW,Thu Mar 08 21:17:13 +0000 2018,-0.1027,0.0,0.92,0.08,12
312,Fox News,The @Volkswagen Beetle will soon be squashed https://t.co/FSh8BCb7XN,Thu Mar 08 21:17:00 +0000 2018,0.0,0.0,1.0,0.0,13
313,Fox News,Stocks gain as trade war fears ease. @TeamCavuto https://t.co/3GtCbGLWTZ,Thu Mar 08 21:12:20 +0000 2018,-0.2023,0.335,0.284,0.381,14
314,Fox News,.@realDonaldTrump and the Russia investigation: What to know https://t.co/RfuNVtQP0p,Thu Mar 08 21:12:00 +0000 2018,0.0,0.0,1.0,0.0,15
315,Fox News,.@SebGorka Targets Tech Companies: How About Censoring Jihadis Instead of Conservatives? https://t.co/sh78a4Y5FV,Thu Mar 08 21:07:58 +0000 2018,0.0,0.0,1.0,0.0,16
316,Fox News,".@POTUS: ""American companies have not been treated fairly, and some American companies frankly have taken advantage… https://t.co/vz0yTorQU9",Thu Mar 08 21:00:24 +0000 2018,0.0,0.0,1.0,0.0,17
317,Fox News,".@POTUS: ""I have a feeling we're going to make a deal on NAFTA...and if we do, there won't be any tariffs on Canada… https://t.co/ls96n5KbzA",Thu Mar 08 20:57:38 +0000 2018,0.128,0.067,0.933,0.0,18
318,Fox News,".@POTUS: ""The workers who poured their souls into building this great nation were betrayed. But that betrayal is no… https://t.co/lismfax3bN",Thu Mar 08 20:54:57 +0000 2018,-0.4451,0.164,0.573,0.263,19
319,Fox News,".@POTUS: ""The actions that were taken today were not a matter of choice, they're a matter of necessity for our secu… https://t.co/xGb5ltgDhl",Thu Mar 08 20:52:25 +0000 2018,-0.0382,0.0,0.893,0.107,20
320,Fox News,".@POTUS: ""The American steel and aluminum industry has been ravaged by aggressive foreign trade practices. It's rea… https://t.co/pmxIb5H4Gf",Thu Mar 08 20:50:22 +0000 2018,-0.1531,0.0,0.914,0.086,21
321,Fox News,President @realDonaldTrump celebrated #InternationalWomensDay by touting positive economic news for the women in Am… https://t.co/jPjs5rJ8Tq,Thu Mar 08 20:50:00 +0000 2018,0.765,0.348,0.571,0.081,22
322,Fox News,".@POTUS: ""There's no tax if the product is made in the USA. You don't want to pay tax? Bring your plant to the USA."" https://t.co/VOBu0DA4vE",Thu Mar 08 20:48:53 +0000 2018,-0.2792,0.049,0.823,0.128,23
323,Fox News,".@POTUS: ""Today I'm defending America's national security by placing tariffs on foreign imports of steel and alumin… https://t.co/SzIRDYkqjO",Thu Mar 08 20:47:27 +0000 2018,0.34,0.124,0.876,0.0,24
324,Fox News,".@POTUS: ""We have to protect and build our steel and aluminum industries, while at the same time showing great flex… https://t.co/JQysN1NTci",Thu Mar 08 20:45:44 +0000 2018,0.7717,0.261,0.739,0.0,25
325,Fox News,".@POTUS: ""Steel is steel. If you don't have steel, you don't have a country."" https://t.co/xtX2zZPWx9",Thu Mar 08 20:44:06 +0000 2018,0.0,0.0,1.0,0.0,26
326,Fox News,".@POTUS: ""A strong steel and aluminum industry are vital to our national security."" https://t.co/PhoK2i3TxD",Thu Mar 08 20:43:48 +0000 2018,0.6705,0.314,0.686,0.0,27
327,Fox News,".@POTUS: ""I am honored to be here with our incredible steel and aluminum workers, and you are truly the backbone of… https://t.co/2uaWFN00BO",Thu Mar 08 20:42:28 +0000 2018,0.7717,0.251,0.749,0.0,28
328,Fox News,".@SpeakerRyan on GA lawmakers nixing tax break for Delta amid NRA position: ""I do think in this entire debate on bo… https://t.co/khJfLBwuoF",Thu Mar 08 20:39:41 +0000 2018,0.0,0.0,1.0,0.0,29
329,Fox News,"RT @FoxBusiness: Trump rolling out big trade tariffs, sparing Mexico, Canada https://t.co/sgslDxwmLg",Thu Mar 08 20:39:04 +0000 2018,0.0,0.0,1.0,0.0,30
330,Fox News,WATCH LIVE: @POTUS signs an order to impose tariffs on steel and aluminum imports. https://t.co/SCtUVTYNxk,Thu Mar 08 20:37:58 +0000 2018,-0.296,0.0,0.864,0.136,31
331,Fox News,RT @FoxBusiness: #BreakingNews: @POTUS to impose tariffs on steel and aluminum but is exempting Mexico and Canada for now. @BlakeBurman wit…,Thu Mar 08 20:37:02 +0000 2018,-0.1531,0.0,0.926,0.074,32
332,Fox News,".@DLoesch on @GovMalloyOffice likening @NRA to terrorists: ""Maybe making my kids get all their homework done makes… https://t.co/K1DC5eMqBt",Thu Mar 08 20:33:33 +0000 2018,-0.6249,0.0,0.806,0.194,33
333,Fox News,Washington state school district arms teachers: 'It protects the kids' https://t.co/VmxZvLUEiT,Thu Mar 08 20:31:15 +0000 2018,0.3182,0.187,0.813,0.0,34
334,Fox News,SOON: @POTUS to sign off on steel and aluminum tariffs. @ShepNewsTeam https://t.co/AGd6Q5AOY6 https://t.co/WAE2wcQHpR,Thu Mar 08 20:26:24 +0000 2018,0.0,0.0,1.0,0.0,35
335,Fox News,"'Sopranos' prequel movie in the works from creator David Chase, report says https://t.co/xbhmriXtQZ",Thu Mar 08 20:19:59 +0000 2018,0.0,0.0,1.0,0.0,36
336,Fox News,Former Trump campaign chairman Paul Manafort pleads not guilty to charges @ShepNewsTeam https://t.co/NMt6pxu9DZ https://t.co/g7WArsJfJd,Thu Mar 08 20:17:11 +0000 2018,0.4847,0.257,0.743,0.0,37
337,Fox News,"Trump imposing tariffs on all steel, aluminum imports; exempts Mexico and Canada for now - via @brookefoxnews… https://t.co/Z6p20jrdKw",Thu Mar 08 20:16:45 +0000 2018,-0.1027,0.0,0.92,0.08,38
338,Fox News,.@ICEgov Director Calls Out 'Political Game' by CA Dems: 'They Don't Want to Know the Facts' https://t.co/ZOf3stHY4H https://t.co/zvssKjsKHO,Thu Mar 08 20:16:17 +0000 2018,-0.0572,0.0,0.933,0.067,39
339,Fox News,Jon Favreau to write 'Star-Wars' live-action TV series https://t.co/1UJ8UKVSL7,Thu Mar 08 20:10:51 +0000 2018,0.0,0.0,1.0,0.0,40
340,Fox News,RT @FoxBusiness: U.S. steel imports: https://t.co/e3QBlQLoTB,Thu Mar 08 20:09:47 +0000 2018,0.0,0.0,1.0,0.0,41
341,Fox News,New Jersey driver killed after driving around barricade onto live wires https://t.co/uogp6Hkmhi,Thu Mar 08 20:07:29 +0000 2018,-0.6705,0.0,0.71,0.29,42
342,Fox News,"At a Cabinet meeting today, President @realDonaldTrump slammed Oakland Mayor @LibbySchaaf. https://t.co/zpLyEfEHFy https://t.co/Ifb7vbWX2G",Thu Mar 08 20:01:39 +0000 2018,0.0,0.0,1.0,0.0,43
343,Fox News,Virginia man to give away engagement ring to 'lucky couple' https://t.co/axK3nSYz8x,Thu Mar 08 19:58:47 +0000 2018,0.7003,0.392,0.608,0.0,44
344,Fox News,".@LeonHWolf on @POTUS' tariffs: ""Laying an across the board tariff is a bad idea...there are way, way more people w… https://t.co/F2M7QyCqKs",Thu Mar 08 19:55:21 +0000 2018,-0.5423,0.0,0.844,0.156,45
345,Fox News,"Earlier today, @FLOTUS tweeted her celebration of #InternationalWomensDay. https://t.co/Y6vcQ2jGZ4 https://t.co/uDBIgK6Qz3",Thu Mar 08 19:49:40 +0000 2018,0.0,0.0,1.0,0.0,46
346,Fox News,WATCH: @realDonaldTrump's 'Madman Approach' to North Korea Gets Credit From Mainstream Media https://t.co/QFQgiUWa0L,Thu Mar 08 19:47:11 +0000 2018,0.3818,0.178,0.822,0.0,47
347,Fox News,"Mexican presidential hopeful campaigns in California, slams @realDonaldTrump and backs illegal immigrants https://t.co/BKYJ2Z5dzv",Thu Mar 08 19:42:03 +0000 2018,-0.128,0.182,0.552,0.265,48
348,Fox News,U.S. Congress job performance. https://t.co/gbyk9flzsW,Thu Mar 08 19:38:16 +0000 2018,0.0,0.0,1.0,0.0,49
349,Fox News,.@Stanford rejects College Republicans' proposed logo because it shows American flag https://t.co/e82rZbjZhE,Thu Mar 08 19:38:12 +0000 2018,-0.4939,0.0,0.775,0.225,50
350,Fox News,Professor on leave after telling Asian-American couple to 'go back to your home country' https://t.co/dHHwHH5lUl,Thu Mar 08 19:34:11 +0000 2018,-0.0516,0.0,0.921,0.079,51
351,Fox News,.@KristinBTate: Women of Trump Admin Would Be 'Worshipped' by Media If They Were Liberals #InternationalWomensDay https://t.co/Bg9m6Yraq4,Thu Mar 08 19:31:08 +0000 2018,0.0,0.0,1.0,0.0,52
352,Fox News,"Moments ago, California Sen. @KamalaHarris slammed President @realDonaldTrump and AG Jeff Sessions over immigration… https://t.co/hw6OSsqfg5",Thu Mar 08 19:19:58 +0000 2018,0.0,0.0,1.0,0.0,53
353,Fox News,".@SpeakerRyan visits The Home Depot's Store Support Center in Atlanta, one of the companies that rewarded its hourl… https://t.co/m2NUslwR1M",Thu Mar 08 19:15:39 +0000 2018,0.7096,0.258,0.742,0.0,54
354,Fox News,".@LaraLeaTrump: ""@JoeBiden has been living off #TheSwamp for five decades."" #OutnumberedOT https://t.co/FVVQ1QiT7o",Thu Mar 08 19:05:00 +0000 2018,0.0,0.0,1.0,0.0,55
355,Fox News,"Sgt. @Sean_C_Larkin: “I've been a police officer 21 years...the respect for police officers has changed, and it's s… https://t.co/kOrv3R4R3l",Thu Mar 08 19:00:00 +0000 2018,0.4767,0.154,0.846,0.0,56
356,Fox News,Violent brawl delays Southwest Airlines flight after overhead bin fight https://t.co/Ak0o8YW0Uy,Thu Mar 08 18:57:46 +0000 2018,-0.7579,0.0,0.581,0.419,57
357,Fox News,".@LaraLeaTrump: ""The reality is women a lot of times I don't think are voicing their support for @POTUS because som… https://t.co/xpgBd83nux",Thu Mar 08 18:50:27 +0000 2018,0.4019,0.13,0.87,0.0,58
358,Fox News,".@LaraLeaTrump: ""@JoeBiden has been living off #TheSwamp for five decades."" #OutnumberedOT https://t.co/xhOZZtZEn6",Thu Mar 08 18:47:12 +0000 2018,0.0,0.0,1.0,0.0,59
359,Fox News,".@HomeDepot pledges $50 million to train 20,000 skilled laborers, military veterans wanted https://t.co/7W5vGe6Ust",Thu Mar 08 18:44:01 +0000 2018,0.0,0.0,1.0,0.0,60
360,Fox News,Nimble dad delivers daughter in front seat of car and cuts umbilical cord with shoelace https://t.co/SCbku4I3Zq,Thu Mar 08 18:39:48 +0000 2018,-0.296,0.0,0.872,0.128,61
361,Fox News,JUST IN: UK officials say 21 people now being treated in ex-Russian spy poisoning https://t.co/jFV1ldJzGf,Thu Mar 08 18:32:14 +0000 2018,-0.5859,0.0,0.787,0.213,62
362,Fox News,"At a Cabinet meeting today, President @realDonaldTrump slammed Oakland Mayor @LibbySchaaf. https://t.co/zpLyEfn6gY https://t.co/H7vWy5vYLk",Thu Mar 08 18:30:00 +0000 2018,0.0,0.0,1.0,0.0,63
363,Fox News,"Trump's parting words to adviser Gary Cohn: 'He may be a globalist, but I still like him' - via @brookefoxnews 
https://t.co/23WrcB0yS4",Thu Mar 08 18:24:43 +0000 2018,0.5023,0.16,0.84,0.0,64
364,Fox News,"'Where Is Their Disavowal?': @kimguilfoyle Rips Group of House Dems for @LouisFarrakhan Connections
https://t.co/rnIybLHgoA",Thu Mar 08 18:23:39 +0000 2018,0.0,0.0,1.0,0.0,65
365,Fox News,".@seanspicer: ""This has nothing to do with [@PaulManafort's] actions stemming from the Trump campaign.""… https://t.co/d5PTwwAnjU",Thu Mar 08 18:15:20 +0000 2018,0.0,0.0,1.0,0.0,66
366,Fox News,".@NASA releases 'unearthly' pictures of Jupiter, showing 9 massive cyclones with Category 5 hurricane wind speeds… https://t.co/4zMbJ152uW",Thu Mar 08 18:15:00 +0000 2018,0.0,0.0,1.0,0.0,67
367,Fox News,Army sets sights on new sniper rifle https://t.co/8FOgpH1cAw,Thu Mar 08 18:11:40 +0000 2018,0.0,0.0,1.0,0.0,68
368,Fox News,Disney boss tells shareholders that ‘The View’ star Joy Behar apologized for anti-Christian remarks https://t.co/Q5Om2ALO57,Thu Mar 08 18:04:01 +0000 2018,0.7269,0.319,0.681,0.0,69
369,Fox News,#InternationalWomensDay sparks reactions from big name celebrities https://t.co/LO9Xw9wcXO,Thu Mar 08 18:02:11 +0000 2018,0.0,0.0,1.0,0.0,70
370,Fox News,.@washingtonpost calls out @DNC Chair @TomPerez over false claim that DNC hit fundraising records. https://t.co/eLjVTDLYUz,Thu Mar 08 17:55:00 +0000 2018,0.0,0.0,1.0,0.0,71
371,Fox News,".@POTUS: ""This is Gary Cohn's last meeting... He may be a globalist but I still like him."" https://t.co/Uh5SVUHsu8",Thu Mar 08 17:50:00 +0000 2018,0.5023,0.178,0.822,0.0,72
372,Fox News,MOMENTS AGO: Former @POTUS campaign chair @PaulManafort appears at U.S. district court for an arraignment hearing. https://t.co/j9y9vUBIr4,Thu Mar 08 17:45:00 +0000 2018,0.0,0.0,1.0,0.0,73
373,Fox News,".@POTUS: ""We're going to protect the American worker."" https://t.co/zLnXKFCO4t",Thu Mar 08 17:40:00 +0000 2018,0.3818,0.245,0.755,0.0,74
374,Fox News,"Ex-@FoodNetwork star says @POTUS scares immigrants, shrinking the workforce - via @FoxBusiness https://t.co/9X36Vq3xpe",Thu Mar 08 17:32:17 +0000 2018,-0.34,0.0,0.821,0.179,75
375,Fox News,Dreamers to Democrats: We're tired of your lies https://t.co/0gdvZlQpio,Thu Mar 08 17:24:43 +0000 2018,-0.6908,0.0,0.551,0.449,76
376,Fox News,"Moments ago, President @realDonaldTrump celebrated #InternationalWomensDay by touting positive economic news for th… https://t.co/zn4nRtFZlZ",Thu Mar 08 17:12:17 +0000 2018,0.765,0.365,0.55,0.085,77
377,Fox News,".@POTUS: ""@NASA's making tremendous strides and we're using a lot of private money."" https://t.co/Qq2xeLAcXI",Thu Mar 08 17:03:15 +0000 2018,0.0,0.0,1.0,0.0,78
378,Fox News,".@POTUS: ""This is Gary Cohn's last meeting... He may be a globalist but I still like him."" https://t.co/AZO4dYLacX",Thu Mar 08 17:01:48 +0000 2018,0.5023,0.178,0.822,0.0,79
379,Fox News,".@POTUS: ""What the mayor of Oakland did the other day was a disgrace."" https://t.co/d40THxgiYl",Thu Mar 08 17:00:15 +0000 2018,0.0,0.0,1.0,0.0,80
380,Fox News,".@POTUS: ""You want the money, you can't have sanctuary cities."" https://t.co/laEJX04LNc",Thu Mar 08 16:59:56 +0000 2018,0.0772,0.115,0.885,0.0,81
381,Fox News,"RT @FoxBusiness: .@POTUS: ""Bump stocks"" are going to be gone. https://t.co/4sW7sepiYO",Thu Mar 08 16:59:33 +0000 2018,0.0,0.0,1.0,0.0,82
382,Fox News,".@POTUS: ""We're working to harden our schools and to make them less vulnerable to attack."" https://t.co/hP8NEsqmYf",Thu Mar 08 16:58:28 +0000 2018,-0.1548,0.0,0.903,0.097,83
383,Fox News,".@POTUS: ""The unemployment rate for women in our workforce is at an 18-year low."" #InternationalWomensDay https://t.co/nMQQi2MQ05",Thu Mar 08 16:57:03 +0000 2018,-0.4404,0.0,0.838,0.162,84
384,Fox News,".@POTUS: ""Today is #InternationalWomensDay and we're proud in all of the measures we've taken economically to empow… https://t.co/JOW2fXCQmH",Thu Mar 08 16:56:28 +0000 2018,0.4767,0.154,0.846,0.0,85
385,Fox News,".@POTUS: ""We're going to protect the American worker."" https://t.co/D0sJdWnsW4",Thu Mar 08 16:55:52 +0000 2018,0.3818,0.245,0.755,0.0,86
386,Fox News,".@POTUS: ""We've created almost 3 million new jobs since the election."" https://t.co/A3LhA89pXm",Thu Mar 08 16:55:01 +0000 2018,0.25,0.167,0.833,0.0,87
387,Fox News,"Chicago bus crash caught in crazy surveillance video, 6 injured https://t.co/ARxzY5LMul",Thu Mar 08 16:55:00 +0000 2018,-0.7783,0.0,0.473,0.527,88
388,Fox News,".@POTUS: ""Our very massive tax cuts are continuing to show tremendous results. 90% of American workers are already… https://t.co/A4vho31zx8",Thu Mar 08 16:54:36 +0000 2018,-0.3535,0.0,0.88,0.12,89
389,Fox News,New York Times issues embarrassing correction after botching story attacking Trump’s tax plan https://t.co/1EqiEwoPsR,Thu Mar 08 16:49:22 +0000 2018,-0.6808,0.0,0.682,0.318,90
390,Fox News,.@Oprah's ultra-PC #WrinkleinTime stung with bad reviews as ‘cringeworthy’ $100 million dollar @Disney movie could… https://t.co/gad9Z1bbgI,Thu Mar 08 16:39:59 +0000 2018,-0.5423,0.0,0.811,0.189,91
391,Fox News,"Israeli Prime Minister @Netanyahu attends the opening of a special exhibit at the @UN celebrating 3,000 years of Je… https://t.co/0knlzJjJHX",Thu Mar 08 16:34:28 +0000 2018,0.7506,0.274,0.726,0.0,92
392,Fox News,"53-year-old man allegedly stabs deputy, hurts another in California https://t.co/YJlcB4Z4w3 #FoxNewsUS",Thu Mar 08 16:33:33 +0000 2018,-0.7184,0.0,0.6,0.4,93
393,Fox News,Army sets sights on new sniper rifle https://t.co/8FOgpH1cAw,Thu Mar 08 16:28:51 +0000 2018,0.0,0.0,1.0,0.0,94
